46430|Kerlin, Robert Thomas
45662|Herrington, Walter Stevens
48334|Bagwell, Richard
45238|Wyeth, John B. (John Bound)
46407|Catherine II, Empress of Russia
43927|Walker, James
42318|Wells, Samuel R. (Samuel Roberts)
42265|Dix, Irving Sidney
46252|Kelland, Clarence Budington
48276|Ward, J. H. (Joseph Harvey)
40434|Le Queux, William
42688|Snell, Roy J. (Roy Judson)
45329|Various
47372|Voleur
43982|Church, Alfred John
41599|Hope, Anthony
40999|Le Queux, William
4113|Young, Filson
43157|Peard, Frances Mary
45720|Grinnell, George Bird
41109|Applin, Arthur
43672|Smith, George Adam
44637|Fox, Frances Margaret
4108|Young, Filson
46503|Thompson, Arthur R. (Arthur Ripley)
41133|Barkley, Henry C.
47087|Matthews, Stanley R.
42901|Leinster, Murray
43146|Meade, L. T.
41478|Atkinson, William Walker
41001|Le Queux, William
45390|Anonymous
46970|White, James Edson
43498|Donelan, A. M.
4194|Pepys, Samuel
43410|Bensusan, S. L. (Samuel Levy)
44708|Various
41658|Hornung, E. W. (Ernest William)
46103|Le Sueur, Gordon
4843|Motley, John Lothrop
46974|Penrose, Charles W. (Charles William)
45933|unknown
4932|Henty, G. A. (George Alfred)
46515|unknown
495|Conrad, Joseph
49585|unknown
43437|Sheridan, Frances Chamberlaine
45825|Grahame-White, Claude
46063|Gayley, Charles Mills
40841|Blades, William
42354|Dods, Marcus
41062|Merwin, Sam
40609|Holland, E. G. (Elihu Goodwin)
48870|Einhard
43973|unknown
4617|Arthur, T. S. (Timothy Shay)
424|Lindsay, Vachel
49731|Baum, L. Frank (Lyman Frank)
40482|Fosdick, Harry Emerson
45376|Bryan, William Jennings
46720|Hazelton, Harry
41127|Alcott, Louisa May
48038|Hines, Neal O.
44011|United States. Warren Commission
47610|Reynolds, Joshua, Sir
41778|Hewlett, Albion Walter
42069|Wheeler, Ruthe S.
43842|Various
41514|Dewey, Byrd Spilman
4329|Sturt, Charles
46544|Cocker, B. F. (Benjamin Franklin)
45651|Finley, Martha
40514|Massachusetts. General Court. Committee on Railways and Canals
49898|Vaughan, Alfred J.
41713|unknown
45170|Quaritch, Bernard
44302|Strindberg, August
41020|Blackmore, R. D. (Richard Doddridge)
44427|Chateaubriand, François-René, vicomte de
44371|Thorpe, William Henry
43326|unknown
4312|Gissing, George
43582|Lavell, Edith
41827|Standish, Burt L.
44433|Mary-Lafon, Jean Bernard Lafon, called
44256|Strang, Herbert
43974|unknown
43288|Hume, Fergus
