Crockett, S. R. (Samuel Rutherford)|1860
Various|NULL
Curwood, James Oliver|1878
Pepys, Samuel|1633
Shorthouse, J. H. (Joseph Henry)|1834
Stubbs, Charles William|1845
Gervinus, Georg Gottfried|1805
Dale, Alan|1861
Pepys, Samuel|1633
Spence, Lewis|1874
White, Alma|1862
Pollard, Alfred W. (Alfred William)|1859
Ransome, Arthur|1884
Coleridge, Christabel R. (Christabel Rose)|1843
Various|NULL
unknown|NULL
Ryan, Charles Edward|NULL
Hullah, Annette|NULL
Field, Cyril|1859
Anonymous|NULL
Sturt, George|1863
Motley, John Lothrop|1814
Everett-Green, Evelyn|1856
McIntyre, John Thomas|1871
Meredith, George|1828
Pepys, Samuel|1633
Wood, T. Martin|1875
McNeile, H. C. (Herman Cyril)|1888
Crane, Stephen|1871
McCabe, Joseph|1867
Sindelar, Joseph C. (Joseph Charles)|1885
Various|NULL
Hutsko, Joe|1963
Porter, James A.|1836
Costantini, Anna Miller|1880
Snell, Roy J. (Roy Judson)|1878
Hart, Albert Bushnell|1854
Pepys, Samuel|1633
Young, Clarence|NULL
Roberts, David|1757
Meredith, George|1828
Chester, George Randolph|1869
Cook, William Wallace|1867
Henty, G. A. (George Alfred)|1832
McAuley, Mary Ethel|NULL
St. John de Crèvecoeur, J. Hector|1735
Saltus, Edgar|1855
Barbé, Louis A.|1845
Russell, William Clark|1844
Fenn, George Manville|1831
Paine, Albert Bigelow|1861
Lützow, Francis, hrabe|1849
Hooton, Charles|NULL
Cicero, Marcus Tullius|-106
unknown|NULL
Farjeon, B. L. (Benjamin Leopold)|1833
Bennett, W. H. (William Henry)|1855
Hahn, Emily|1905
Wilson, Thomas|1832
Grundy, Sydney|1848
Whishaw, Frederick|1854
MacDonald, Alexander|1878
Craig, Austin|1872
Yonge, Charlotte M. (Charlotte Mary)|1823
Bryce, George|1844
Rice, Cale Young|1872
Saltykov, Mikhail Evgrafovich|1826
Ingersoll, Ernest|1852
Curwood, James Oliver|1878
Various|NULL
Cook, Joel|1842
Sayre, Theodore Burt|1874
Holland, Rupert Sargent|1878
Various|NULL
Otway, Thomas|1652
Mooney, James|1861
Holinshed, Raphael|NULL
Cumberland, Barlow|1846
Molesworth, Mrs.|1839
Sandham, Elizabeth|NULL
Various|NULL
French, Allen|1870
Telford, Emma Paddock|1851
Ryan, John A. (John Augustine)|1869
Howard, Robert E. (Robert Ervin)|1906
Plotinus|204
Goodwin, Maud Wilder|1856
Stredder, Eleanor|NULL
Motley, John Lothrop|1814
Brandeis, Madeline|1897
Duncan, Norman|1871
Dickens, Charles|1812
Powers, Lee L.|1828
Mead, Theodore H. (Theodore Hoe)|1837
Anonymous|NULL
Meredith, George|1828
Gibbs, George|1870
Maher, Zena A.|NULL
Baker, Emilie K. (Emilie Kip)|NULL
Van Dyke, Henry|1852
Various|NULL
Le Queux, William|1864
Howells, William Dean|1837
Baily, H. Lavinia, (Hannah Lavinia)|1837
Bagehot, Walter|1826
Mitford, Edward Ledwich|NULL
Harris, Maurice H. (Maurice Henry)|1859
Motley, John Lothrop|1814
Blanchard, Amy Ella|1856
Day, Holman|1865
Watson, John, F.L.S.|NULL
Jeaffreson, John Cordy|1831
Wells, H. G. (Herbert George)|1866
Lasker, Edward|1885
Strong, Augustus Hopkins|1836
Plotinus|204
Taylor, Meadows|1808
Finze, Kate John|NULL
Coleridge, Christabel R. (Christabel Rose)|1843
unknown|NULL
Knox, Thomas Wallace|1835
Wharton, Edith|1862
Arnold, Hugh|NULL
Waley, Arthur|1889
John of Damascus, Saint|675
Grosvenor, Abbie Johnston|1865
Wylie, Philip|1902
Various|NULL
Webster, Jean|1876
Jordan, David Starr|1851
Anonymous|NULL
Pain, Barry|1864
Burgess, Thornton W. (Thornton Waldo)|1874
Haynes, Williams|1886
Pepys, Samuel|1633
Houdini, Harry|1874
Elfer, William André|NULL
unknown|NULL
Hine, Charles De Lano|1867
McManus, Blanche|1869
Kelland, Clarence Budington|1881
Miller, Thomas|1807
Clontz, J. (Jerry)|NULL
Deam, Charles Clemon|1865
Grego, Joseph|1843
unknown|NULL
Black, William|1841
Webb, Marion St. John|NULL
unknown|NULL
Henry Voorce Brandenburg & Co.|NULL
Aduarte, Diego|1569
unknown|NULL
Allen, Willis Boyd|1855
Steel, Flora Annie Webster|1847
Dix, Beulah Marie|1876
Waugh, W. F. (William Francis)|1849
Castlemon, Harry|1842
Penrose, Margaret|NULL
Chadwick, Lester|NULL
Gibson, John Monro|1838
Newby, C. J., Mrs.|NULL
Merchant, Thomas Edward|NULL
Scott, Evelyn|1893
Harting, Pieter|1812
Barrie, J. M. (James Matthew)|1860
Various|NULL
Lawrence, John|1824
Cowan, John Pryor|1875
Doyle, Arthur Conan|1859
Shelley, Percy Bysshe|1792
unknown|NULL
Galbraith, Anna M. (Anna Mary)|1859
Denney, James|1856
Church, Alfred John|1829
Havell, H. L. (Herbert Lord)|NULL
Johnson, Samuel|1709
Farjeon, B. L. (Benjamin Leopold)|1833
Arlidge, J. T. (John Thomas)|1822
Boothby, Guy|1867
Anonymous|NULL
Wallace, Edgar|1875
Hulbert, Archer Butler|1873
Bradley, A. G. (Arthur Granville)|1850
Piper, John J.|NULL
Anonymous|NULL
Thurston, Edgar|1855
Lavell, Edith|NULL
Barbusse, Henri|1873
Hall, H. R. Wilton|NULL
About, Edmond|1828
Various|NULL
Spindler, Karl|1887
Kieffer, Henry Martyn|1845
Jardine, Frank Lascelles|1841
Santos-Dumont, Alberto|1873
Fiske, John|1842
McDonald, N. A. (Noah A.)|NULL
Flagg, Edmund|1815
Loomis, Charles Battell|1861
Baring-Gould, S. (Sabine)|1834
Adams, Brooks|1848
Samuelson, L. H.|NULL
Cunningham, Charles Henry|1885
Various|NULL
Curtis, T. D. (Thomas Day)|NULL
Dalziel, D. (Davison)|NULL
Various|NULL
Habberton, John|1842
Various|NULL
Kirby, William|1759
Slatin, Rudolf Carl, Freiherr von|1857
Molesworth, Mrs.|1839
Various|NULL
Harris, Miriam Coles|1834
Anonymous|NULL
Dafoe, John Wesley|1866
Ficke, Arthur Davison|1883
Various|NULL
Goldfrap, John Henry|1879
Butler, Ellis Parker|1869
De Carlo, Camillo|NULL
Geikie, James|1839
Adams, John G. (John Greenleaf)|1810
Wade, Mary Hazelton Blanchard|1860
Smiles, Samuel|1812
Freeman, Edward A. (Edward Augustus)|1823
Dilke, Charles Wentworth, Sir|1843
Barlow, A. R. (Albert Rowe)|NULL
Various|NULL
unknown|NULL
James, George Wharton|1858
Burton, John Hill|1809
Greene, Homer|1853
Culpeper, Josephine|NULL
Meredith, George|1828
unknown|NULL
Baldry, A. L. (Alfred Lys)|1858
Hartstonge, Matthew Weld|1772
Various|NULL
Brooks, Sarah Warner|1822
Reed, John|1887
Shakespeare (spurious and doubtful works)|1564
Various|NULL
Montgomery, Frances Trego|1858
Rilke, Rainer Maria|1875
Various|NULL
Merle d'Aubigné, J. H. (Jean Henri)|1794
Staël, Madame de (Anne-Louise-Germaine)|1766
Various|NULL
Pepys, Samuel|1633
Munro, John|1849
unknown|NULL
Holmes, Lewis|NULL
Le Blond, Aubrey, Mrs.|NULL
Richardson, Norval|1877
Lanzi, Luigi|1732
unknown|NULL
Williams, Frances Fenwick|1878
Various|NULL
Craik, Dinah Maria Mulock|1826
Polkinghorne, M. I. R. (Mabel Irene Rutherford)|NULL
Seebohm, Frederic|1833
Hindley, Charles|NULL
unknown|NULL
Baker, George M. (George Melville)|1832
Hedrick, U. P.|1870
Various|NULL
Hooker, John|1534
unknown|NULL
Lang, Andrew|1844
Gourmont, Remy de|1858
Munro, Neil|1864
Burgess, Thornton W. (Thornton Waldo)|1874
Tolstoy, Leo, graf|1828
Reed, Chester A. (Chester Albert)|1876
Leamy, Edmund|1848
Sowerby, G. B. (George Brettingham)|1812
Sheridan, Philip Henry|1831
Douglas-Irvine, Helen|1880
Sherman, William T. (William Tecumseh)|1820
Anonymous|NULL
Cupples, George, Mrs.|1839
Anonymous|NULL
Wigram, Edgar Thomas Ainger|1864
Oliphant, Mrs. (Margaret)|1828
Pepys, Samuel|1633
unknown|NULL
Wordsworth, William|1770
Snell, Roy J. (Roy Judson)|1878
Atkinson, William Walker|1862
Evans, George Fullerton|NULL
Westerman, Percy F. (Percy Francis)|1876
Arber, Agnes Robertson|1879
MacLane, Mary|1881
Le Queux, William|1864
Bunin, Ivan Alekseevich|1870
Harrison, Elizabeth|1849
Maskelyne, John Nevil|1839
Baring, Maurice|1874
Le Queux, William|1864
Brown, Arthur Whitten, Sir|1886
Holmes, William Henry|1846
Feehan, Mary Edward|1878
Lincoln, Abraham|1809
Various|NULL
Crawford, Albert Cornelius|NULL
Meredith, George|1828
Dean, Arthur D. (Arthur Davis)|1872
Cowan, James|1870
Gordon, Cora|1879
Various|NULL
Le Blond, Aubrey, Mrs.|NULL
Fairchild, Marian|1880
Various|NULL
Pepys, Samuel|1633
Pepys, Samuel|1633
Whitaker, Herman|1867
King, Alfred Castner|1873
Oppenheim, L. (Lassa)|1858
Durham, Robert Lee|1870
Hamilton, Mary, Lady|1739
Davis, Leslie A.|1876
Russell, William Clark|1844
Wright, Harold Bell|1872
Benson, E. F. (Edward Frederic)|1867
Various|NULL
Hume, Fergus|1859
Crooke, William|1848
Nansen, Fridtjof|1861
unknown|NULL
Peard, Frances Mary|1835
Appleton, Victor|NULL
Johnson, A. H. (Arthur Henry)|1845
Shelley, Percy Bysshe|1792
United States. Warren Commission|NULL
Arnold, Augusta Foote|1844
Jeschke, Harry Jewett|1873
Various|NULL
Van Slyke, D. O. (David Oyer)|1818
Knights, Arthur E.|NULL
Kellogg, Samuel H. (Samuel Henry)|1839
Sidney, Margaret|1844
Wright, Ernest Vincent|1872
Jenkins, Elinor|NULL
Meredith, George|1828
Motley, John Lothrop|1814
Craddock, Irving|NULL
Paxson, Frederic L. (Frederic Logan)|1877
Chapais, Thomas|1858
Lucas, Joseph|NULL
Bisiker, W. (William)|NULL
Various|NULL
Dick & Fitzgerald|NULL
Grey, Mrs. (Elizabeth Caroline)|1798
Iliowizi, Henry|1850
Clarke, James Freeman|1810
Everitt, Nicholas|NULL
Mathews, Joanna H. (Joanna Hooe)|1849
unknown|NULL
Schoonmaker, Edwin Davies|1873
Tolstoy, Leo, graf|1828
Church, Alfred John|1829
Brooks, Stratton D. (Stratton Duluth)|1869
Todd, James Campbell|1874
Brown, John|1810
Various|NULL
Winter, John Strange|1856
Anderson, David Allen|NULL
Smith, Francis Hopkinson|1838
Shea, Cornelius|1863
Baker, Ray Stannard|1870
Birmingham, George A.|1865
Eliot, George|1819
Pepys, Samuel|1633
Sharp, Dallas Lore|1870
Oliphant, Mrs. (Margaret)|1828
Lowell, Percival|1855
Smith, E. E. (Edward Elmer)|1890
Lewis, Dio|1823
Arthur, T. S. (Timothy Shay)|1809
Lethaby, W. R. (William Richard)|1857
Jarves, Elsie Deming|NULL
Pepys, Samuel|1633
Faux, W. (William)|NULL
Various|NULL
Bowen, Marjorie|1888
Le Gallienne, Richard|1866
Lloyd, Hugh|NULL
Davies, John, Sir|1569
Ainsworth, William Harrison|1805
Green, Anna Katharine|1846
Sterrett, Frances R. (Frances Roberta)|1869
Newcomb, Ambrose|NULL
Holinshed, Raphael|NULL
Masefield, John|1878
Dowling, Richard|1846
unknown|NULL
Tolstoy, Leo, graf|1828
Defoe, Daniel|NULL
Hope, Laura Lee|NULL
Luther, Martin|1483
Porges, Arthur|1915
Hart, Helen|1890
Various|NULL
Various|NULL
Le Gallienne, Richard|1866
MacKenna, Robert William|1874
Somerville, Charles|NULL
Meredith, George|1828
Andersen, H. C. (Hans Christian)|1805
Hawthorne, Nathaniel|1804
Motley, John Lothrop|1814
Defoe, Daniel|NULL
Tayler, James|NULL
unknown|NULL
Saltus, Edgar|1855
Various|NULL
Crockett, S. R. (Samuel Rutherford)|1860
Reade, Arthur|NULL
Thatcher, Oliver J. (Oliver Joseph)|1857
Hannah, Ian C.|1874
Gibson, J. W. (J. Watt)|1829
Horton, Robert F. (Robert Forman)|1855
Strang, Herbert|NULL
Machen, J. Gresham (John Gresham)|1881
Blyth, Alexander Wynter|1844
Gilson, Roy Rolfe|1875
Motley, John Lothrop|1814
Various|NULL
Jordan, David Starr|1851
Bernard, W. D.‏ (William Dallas)‏|NULL
Various|NULL
Various|NULL
Greener, William|1806
Various|NULL
Various|NULL
Munroe, Kirk|1850
Felix, Charles|1833
Pepys, Samuel|1633
Library of Congress. Copyright Office|NULL
Allen, Grant|1848
Gordon, George Stuart|1881
Wallace, Lew|1827
Lala, Ramon Reyes|NULL
Harper, Charles G. (Charles George)|1863
Dennistoun, James|1803
Johnson, Owen|1878
Hume, Fergus|1859
McElroy, John|1846
Armitage, Ella S.|NULL
Kock, Paul de|1793
Crane, Stephen|1871
Various|NULL
Hart-Davis, H. V.|NULL
Parsons, Frances Theodora|1861
Laymon, Hermon Basil|1888
Lucas, Frederick|NULL
Smith, Francis Hopkinson|1838
Wilkins, W. H. (William Henry)|1860
Holdich, Thomas Hungerford, Sir|1843
Meredith, George|1828
Stephenson, James H.|NULL
unknown|NULL
Yonge, Charlotte M. (Charlotte Mary)|1823
Wells, Carolyn|1862
East, Timothy|NULL
Sharber, Kate Trimble|1883
Calvin, Jean|1509
unknown|NULL
Hulbert, Archer Butler|1873
Butler, Ellis Parker|1869
Mills, Enos A.|1870
Alexander, William S.|1858
Worthington, D.|NULL
Abbott, Belle K. (Belle Kendrick)|NULL
Frazer, James George|1854
Frazer, James George|1854
Mühlbach, L. (Luise)|1814
Curtis, John Charles|NULL
Stanley, Henry M. (Henry Morton)|1841
Carter, Harry|1749
Wallace, William Ross|1819
Cooper, Henry St. John|NULL
Paul, Alexander (Instructor in feather dyeing)|NULL
White, Herbert Thirkell, Sir|1855
Cushman, Robert|NULL
Various|NULL
Smith, F. Berkeley (Frank Berkeley)|1869
Mouhot, Henri|1826
Robertson, J. M. (John Mackinnon)|1856
Miles, Alfred H. (Alfred Henry)|1848
Various|NULL
Rinehart, Mary Roberts|1876
Dow, Arthur W. (Arthur Wesley)|1857
Various|NULL
unknown|NULL
Say, Thomas|1787
Castlemon, Harry|1842
Perry, Edward Baxter|1855
Wiggin, Kate Douglas Smith|1856
Webb, Robert G.|NULL
Hamsun, Knut|1859
Prichard, Hesketh Vernon Hesketh|1876
Angell, Norman|1874
Bax, Clifford|1886
Blackmore, R. D. (Richard Doddridge)|1825
Turner, Percy Moore|1877
Pratt, Orson|1811
Musters, George C.|1841
Motley, John Lothrop|1814
Glyn, Elinor|1864
Meade, L. T.|1854
Vandercook, Margaret|1876
Denney, James|1856
Brereton, F. S. (Frederick Sadleir)|1872
Pierson, Clara Dillingham|NULL
Adams, Katharine|NULL
Shaler, Robert|NULL
Various|NULL
Walsh, James J. (James Joseph)|1865
Williams, Leonard|1871
Lindsay, B.|NULL
Mackay, Isabel Ecclestone|1875
Various|NULL
unknown|NULL
Cook, Stanley Arthur|1873
Meredith, George|1828
Meade, L. T.|1854
Various|NULL
Butler, Robert|1784
unknown|NULL
Bancroft, Edith|NULL
Bastiat, Frédéric|1801
Browne, Edith A.|1874
Pansy|1841
Opie, Amelia|1769
Coleridge, Samuel Taylor|1772
Richards, Laura Elizabeth Howe|1850
Anonymous|NULL
Boyer, Charles S. (Charles Sumner)|1856
Rankin, Carroll Watson|1870
Barber, James, active 1837-1839|NULL
Cornelius, Mrs. (Mary Hooker)|1796
Wade, Mary Hazelton Blanchard|1860
Shoemaker, Michael Myers|1853
Forbes, Robert|1708
Jerome, Jerome K. (Jerome Klapka)|1859
Yeats, W. B. (William Butler)|1865
Munford, Beverley B. (Beverley Bland)|1856
Carter, Herbert, active 1909-1917|NULL
Wright, Mabel Osgood|1859
Dean, Graham M.|1904
Lodge, Henry Cabot|1850
Clemenceau, Georges|1841
Anonymous|NULL
Wood, J. G. (John George)|1827
Young, Filson|1876
Bensusan, S. L. (Samuel Levy)|1872
Timmins, H. Thornhill (Henry Thornhill)|1856
Besant, Walter|1836
Meredith, George|1828
Wright, J. W. (Jacob William)|1871
Blunt, Wilfrid Scawen|1840
Scoville, Samuel|1872
unknown|NULL
Wills, C. J. (Charles James)|1842
Various|NULL
Bruce, H. Addington (Henry Addington)|1874
unknown|NULL
Roberts, Charles G. D., Sir|1860
Schultz, James Willard|1859
Bryant, Sara Cone|1873
Thurston, Edgar|1855
Lincoln, Joseph Crosby|1870
Osbourne, Lloyd|1868
Neuhaus, Eugen|1879
Le Queux, William|1864
Johnston, Edward|1872
Kent, Rockwell|1882
Norris, Kathleen Thompson|1880
Wade, Mary Hazelton Blanchard|1860
Benson, E. F. (Edward Frederic)|1867
Blackburn, Henry|1830
Anonymous|NULL
Wheeler, Ruthe S.|NULL
Merezhkovsky, Dmitry Sergeyevich|1865
Crawford, F. Marion (Francis Marion)|1854
Molesworth, Mrs.|1839
Moor, J. F. (John Frewen)|NULL
Pepys, Samuel|1633
Various|NULL
Farrow, G. E. (George Edward)|1866
Howard, Robert E. (Robert Ervin)|1906
Duprè, Giovanni|1817
Hamblin, Jacob|1819
Nilsson, Victor Alfred|1867
Liddle, William, Mrs.|NULL
Cutts, Edward Lewes|1824
Unknown|NULL
unknown|NULL
Sleffel, Charles Conrad|NULL
Ballou, Maturin Murray|1820
Michie, Alexander|1833
Phillips, Carleton J.|NULL
Bott, Alan|1893
Upton, George P. (George Putnam)|1834
Various|NULL
Okey, Thomas|1852
Merrick, Leonard|1864
Meredith, George|1828
Daughters of the American Revolution. Pittsburgh Chapter (Pittsburgh, Pa.)|NULL
Stratemeyer, Edward|1862
Jahn, Otto|1813
Falkner, William C. (Clark)|1825
Various|NULL
Mathews, Joanna H. (Joanna Hooe)|1849
Schwegler, Albert|1819
Hall, Ansel F. (Ansel Franklin)|1894
Kirkwood, Daniel|1814
Hough, Emerson|1857
Bensusan, S. L. (Samuel Levy)|1872
Quick, Herbert|1861
Besant, Walter|1836
Macmillan &  Co.|NULL
Various|NULL
Stopes, Marie Carmichael|1880
Pemberton, Max|1863
Jones, Walter|NULL
Finley, Martha|1828
Phillips, David Graham|1867
Kingston, William Henry Giles|1814
Swainson, William|1789
unknown|NULL
O'Neill, Eugene|1888
Otis, James|1848
Meredith, George|1828
Ely, Wilmer M. (Wilmer Mateo)|NULL
Burgess, Gelett|1866
Pound, Ezra|1885
Flammarion, Camille|1842
Young, Clarence|NULL
Taylor, Meadows|1808
Various|NULL
Wright, Henrietta Christian|NULL
Phelips, Vivian|1860
Harte, Bret|1836
Freese, Jacob R.|1826
Riley, B. F. (Benjamin Franklin)|1849
Pepys, Samuel|1633
Mousley, Edward O. (Edward Opotiki)|1886
Savage, Arthur Dekker|NULL
Harrison, Burton, Mrs.|1843
Day, Thomas Fleming|1861
Webster, Noah|1758
Nesbit, E. (Edith)|1858
Johnston, Annie F. (Annie Fellows)|1863
Kirkwood, Daniel|1814
Hazen, Edward|NULL
Dunlop, William|1792
Arundel, Louis|NULL
Calamity Jane|1852
Fitzhugh, Percy Keese|1876
Goodrich, Samuel G. (Samuel Griswold)|1793
Read, Opie Percival|1852
Various|NULL
Haeckel, Ernst|1834
Stockton, Frank Richard|1834
Merrick, Caroline E. (Caroline Elizabeth)|1825
Various|NULL
Bowen, Robert Sidney|1900
Denis, Hector|1842
Russell, Robert J.|NULL
Adams, H. A., Mrs.|NULL
Denikin, Anton Ivanovich|1872
Walser, Robert|1878
Finley, Martha|1828
unknown|NULL
Meredith, George|1828
Lavell, Edith|NULL
Vaknin, Samuel|1961
Hope, Anthony|1863
Trueba, Antonio de|1819
Walpole, Horace|1717
Baudesson, Henry|NULL
Union Pacific Railroad Company|NULL
Jalal al-Din Rumi, Maulana|1207
Bindloss, Harold|1866
Stetson, James B. (James Burgess)|1832
Pepys, Samuel|1633
Fenn, George Manville|1831
Waite, C. V. (Catherine Van Valkenburg)|1829
Niblo, George|NULL
Stephens, James|1882
Francillon, R. E. (Robert Edward)|1841
Carré, Michel|1819
Richmond, Grace S. (Grace Smith)|1866
Manning, Anne|1807
Sowerby, G. B. (George Brettingham)|1812
Various|NULL
Anonymous|NULL
Hayes, Clair W. (Clair Wallace)|1887
McWatters, George S.|NULL
May, Florence|NULL
Bond, Francis|1850
Meade, L. T.|1854
Chase, Josephine|NULL
Cotton, Catherine|NULL
Methuen & Co.|NULL
Bates, Arlo|1850
Bagot, Richard|1860
American School of Correspondence|NULL
Norway, Hamilton, Mrs.|NULL
Griffiths, Arthur|1838
Thurston, Edgar|1855
Dall, Caroline Wells Healey|1822
unknown|NULL
Pater, Walter|1839
Johnstone, Arthur|1861
Graham, Stephen|1884
Ibsen, Henrik|1828
Frazer, James George|1854
Rowlandson, Mary White|1737
Omond, George W. T. (George William Thomson)|1846
Young, Clarence|NULL
Wirt, Mildred A. (Mildred Augustine)|1905
Andrews, Lincoln C. (Lincoln Clarke)|1867
Strindberg, August|1849
Various|NULL
Newcomb, Ambrose|NULL
Sloan, John A. (John Alexander)|1839
Russell, William Clark|1844
Richards, Laura Elizabeth Howe|1850
Bennett, Rolf|NULL
Wood, Henry, Mrs.|1814
Kingsley, Florence Morse|1859
Meyers, Augustus|1841
Chalmers, George|1742
Harper, Henry Howard|1871
Ignatius, Father, O.S.B.|1837
Benson, E. F. (Edward Frederic)|1867
Oliphant, Mrs. (Margaret)|1828
Stringer, Arthur|1874
Haight, Elizabeth Hazelton|1872
Winslow, Carroll Dana|1889
Besant, Annie|1847
Lowndes, Marie Belloc|1868
Goldfrap, John Henry|1879
Gibbon, Perceval|1879
Various|NULL
Mulford, Clarence Edward|1883
Newman, John Henry|1801
Castlemon, Harry|1842
Koebel, W. H. (William Henry)|1872
Sandham, Elizabeth|NULL
Bishop, Giles|NULL
Persons, Helen M.|NULL
unknown|NULL
Hall, Bolton|1854
Various|NULL
Robb, John S.|NULL
Strang, Herbert|NULL
Grindon, Leo H. (Leo Hartley)|1818
Crane, Walter|1845
Lowndes, Marie Belloc|1868
Viollet-le-Duc, Eugène-Emmanuel|1814
Various|NULL
Jeaffreson, John Cordy|1831
Provost, Maxime|NULL
United States. Army. Signal Corps|NULL
Chaucer, Geoffrey|1342
Isaacsen, Adolph|NULL
Young, Filson|1876
Black, William|1841
Allingham, William|1824
White, Gleeson|1851
Jackson, Helen Hunt|1830
Eliot, George|1819
Newcomb, Simon|1835
Figuier, Louis|1819
Murison, Alexander Falconer|1847
Chase, Josephine|NULL
Cook, Joel|1842
Holinshed, Raphael|NULL
Various|NULL
Winsor, Justin|1831
Schoenhofer, Savina O'Bryan|NULL
Matthews, Stanley R.|NULL
unknown|NULL
Broxap, Ernest|NULL
unknown|NULL
Scargill, William Pitt|1787
Wyoming Valley Woman's Club (Wilkes-Barre, Pennsylvania)|NULL
Hutton, William Holden|1860
Verne, Jules|1828
Hancock, H. Irving (Harrie Irving)|1868
Laing, S. (Samuel)|1812
Archer, Effie Archer|NULL
Cook, Joel|1842
Armitt, Mary L.|NULL
Gardener, Helen H. (Helen Hamilton)|1853
Benjamin, S. G. W. (Samuel Greene Wheeler)|1837
Goodrich, Charles A. (Charles Augustus)|1790
Goodkind, Ben|NULL
Loring, Caleb William|1819
Sullivan, Alan|1868
Hermann, I. (Isaac)|1838
Various|NULL
Sharp, Dallas Lore|1870
Gross, Anna Goldmark|NULL
Clayton, Ellen C. (Ellen Creathorne)|1834
Sherman, Francis|1871
Thomas, J. J. (John Jacob)|1840
Walpole, Horace|1717
Castlemon, Harry|1842
Healy, Mary Tenney|1869
Stoddard, William Osborn|1835
Scott, Walter|1771
Aimard, Gustave|1818
Butler, Ellis Parker|1869
Augustine, Saint, Bishop of Hippo|354
unknown|NULL
unknown|NULL
Young, Filson|1876
Marsh, Richard|1857
Chadwick, Lester|NULL
Hunt, Violet|1862
Rolleston, T. W. (Thomas William)|1857
Giles, Ernest|1835
Cholmondeley, Mary|1859
Marchmont, Arthur W.|1852
Burton, John Hill|1809
Nelson, William S.|NULL
Dowling, Richard|1846
Douglas, Norman|1868
Bayne, Samuel G. (Samuel Gamble)|1844
Brandeis, Madeline|1897
unknown|NULL
James, Edwin|1797
Romanes, George John|1848
Oppenheim, E. Phillips (Edward Phillips)|1866
Douglas, James|1867
Mulford, Clarence Edward|1883
True, Frederick W. (Frederick William)|1858
Crawford, F. Marion (Francis Marion)|1854
Norris, Frank|1870
Norris, Kathleen Thompson|1880
Johns, C. H. W. (Claude Hermann Walter)|1857
Stone, A.|NULL
Dawson, John William, Sir|1820
Wheeler, James Talboys|1824
Anonymous|NULL
Yezierska, Anzia|NULL
Schoolcraft, Henry Rowe|1793
Brewer, Luther Albertus|1858
Allen, Stanton P.|1849
Black, William|1841
Dean, Graham M.|1904
Allen, Quincy|NULL
Sharp, Evelyn|1869
Roy, Lillian Elizabeth|1868
Stowe, Harriet Beecher|1811
Newmarch, Rosa|1857
Jefferies, Thomas C.|NULL
Ellis, Edward Sylvester|1840
McIntosh, Maria J. (Maria Jane)|1803
Motley, John Lothrop|1814
Flammarion, Camille|1842
French, Samuel Gibbs|1818
Foster, Edwin W.|NULL
Hedrick, U. P.|1870
Marsh, Richard|1857
Various|NULL
Smith, Norman Kemp|1872
Gann, Thomas William Francis|1867
Rostand, Edmond|1868
Kyle, George A. (George Alexander)|1872
Salmon, Arthur L. (Arthur Leslie)|1865
Roberts, B. H. (Brigham Henry)|1857
McElroy, John|1846
Alexander, Mrs.|1825
Craine, E. J. (Edith Janice)|1881
Finley, Martha|1828
Snell, Roy J. (Roy Judson)|1878
Le Fanu, Joseph Sheridan|1814
Law, Ernest|1854
Moore, Clement Clarke|1779
unknown|NULL
Meadowcroft, Wm. H. (William Henry)|1853
Snell, Roy J. (Roy Judson)|1878
Peard, Frances Mary|1835
Hall, Austin|1882
Ireland, Mary E. (Mary Eliza)|1834
Mason, Alfred Bishop|1851
Cutler, Frederick Morse|1874
Besant, Walter|1836
unknown|NULL
Le Queux, William|1864
Roberts, F. A.|NULL
Various|NULL
Seiffert, Marjorie Allen|1885
May, Sophie|1833
Saxe, Mary S. (Mary Sollace)|1868
Morrey, Charles Bradfield|1869
Kipling, John Lockwood|1837
Terry, Ellen|1848
Emerson, Alice B.|NULL
Snow, Erastus Fairbanks|1818
Arthur, T. S. (Timothy Shay)|1809
Graves, Kersey|1813
Redgrove, H. Stanley (Herbert Stanley)|1887
Mulford, Clarence Edward|1883
La Farge, John|1835
Klein, William Livingston|1851
Stevens, C. M. (Charles McClellan)|1861
Finley, Martha|1828
Goldfrap, John Henry|1879
Brown, W. L.|NULL
Cladel, Judith|NULL
Clements, Edith S. (Edith Schwartz)|NULL
Strong, Grace Cooke|NULL
Scargill, William Pitt|1787
Various|NULL
Alcott, Louisa May|1832
Cuniberti, Julia Lovejoy|NULL
Bede, Cuthbert|1827
Harris, Albert W. (Albert Wadsworth)|1867
Chetwynd, Henry Wayland, Mrs.|NULL
Wayne, Dorothy|1884
Rouse, Lydia L.|NULL
Patterson, John|NULL
Morrison, Harry Steele|1880
Bates, Katharine Lee|1859
Duncan, Sara Jeannette|1861
Haworth, M. E. (Martin E.)|NULL
Bazancourt, César Lecat, baron de|1810
Carrington, Hereward|1880
unknown|NULL
Thorne, Guy|1875
Chase, Hiram|NULL
Ouida|1839
Newbigging, Thomas|1833
Forrester, Andrew|NULL
Fraser, C. F., Mrs.|NULL
Pepys, Samuel|1633
Coleridge, Samuel Taylor|1772
Dewar, Douglas|1875
Pansy|1841
Haven, Joseph|1816
Parkes, William Theodore|NULL
Young, Filson|1876
Various|NULL
Hudson, W. H. (William Henry)|1841
Price, George McCready|1870
Atkinson, William Walker|1862
Hawthorne, Nathaniel|1804
Macmillan &  Co.|NULL
Sealsfield, Charles|1793
Candolle, Alphonse de|1806
Peard, Frances Mary|1835
